<trainsetNo>5</trainsetNo><version>RDP training set 5, based on nomenclatural taxonomy and Bergey's Manual</version><modversion>rearrange Firmicutes, Cyanobacteria and Acidobacteria</modversion><file>logWordPrior</file>
0	-8.122431
1	-5.5574813
2	-6.5963745
3	-7.166919
4	-5.925206
5	-6.3645725
6	-5.136749
7	-6.297881
8	-6.1209507
9	-5.925206
10	-6.687346
11	-5.313028
12	-6.1765203
13	-4.8118877
14	-6.1209507
15	-3.6337943
16	-4.903555
17	-6.7874293
18	-5.9706683
19	-6.436032
20	-7.3339734
21	-6.1765203
22	-7.3339734
23	-6.898655
24	-5.313028
25	-6.7874293
26	-5.9706683
27	-6.297881
28	-7.3339734
29	-6.3645725
30	-7.166919
31	-5.881721
32	-5.9706683
33	-5.6209946
34	-5.6209946
35	-5.881721
36	-5.527176
37	-5.6209946
38	-4.438564
39	-4.5223823
40	-5.800043
41	-5.8400483
42	-5.2432323
43	-6.068307
44	-3.8049424
45	-3.9856653
46	-4.3705764
47	-1.6550425
48	-6.3645725
49	-6.297881
50	-5.497762
51	-5.7245355
52	-5.925206
53	-5.800043
54	-4.458869
55	-4.936078
56	-6.898655
57	-6.5963745
58	-5.7615767
59	-6.297881
60	-4.6381183
61	-2.831138
62	-3.564352
63	-4.1597147
64	-6.898655
65	-6.297881
66	-5.7245355
67	-5.2892175
68	-8.122431
69	-6.3645725
70	-5.654331
71	-6.5963745
72	-6.3645725
73	-6.436032
74	-6.5963745
75	-6.5963745
76	-7.166919
77	-6.235361
78	-6.3645725
79	-6.068307
80	-6.687346
81	-6.436032
82	-5.800043
83	-7.166919
84	-6.512993
85	-6.512993
86	-6.687346
87	-7.3339734
88	-6.235361
89	-7.166919
90	-6.512993
91	-4.7145886
92	-6.235361
93	-4.727922
94	-5.6888175
95	-7.0238185
96	-6.3645725
97	-7.0238185
98	-6.235361
99	-4.4486647
100	-7.166919
101	-6.1765203
102	-6.898655
103	-6.5963745
104	-6.235361
105	-6.687346
106	-6.1765203
107	-6.235361
108	-5.7245355
109	-6.297881
110	-4.2894506
111	-6.436032
112	-6.3645725
113	-6.297881
114	-7.166919
115	-6.1209507
116	-6.7874293
117	-6.1765203
118	-6.068307
119	-8.122431
120	-6.898655
121	-6.0182962
122	-5.3624206
123	-6.235361
124	-5.3624206
125	-4.903555
126	-4.1006565
127	-6.687346
128	-6.068307
129	-4.4186625
130	-2.9901679
131	-6.436032
132	-5.6888175
133	-5.0590396
134	-3.6797793
135	-6.512993
136	-6.235361
137	-6.235361
138	-5.077908
139	-6.1209507
140	-5.800043
141	-5.5574813
142	-5.2892175
143	-5.9706683
144	-7.166919
145	-7.0238185
146	-5.6888175
147	-6.687346
148	-5.2892175
149	-6.068307
150	-4.919684
151	-5.7615767
152	-5.4691887
153	-6.297881
154	-5.26596
155	-3.8767965
156	-5.8400483
157	-5.3624206
158	-4.093514
159	-6.0182962
160	-5.6888175
161	-5.800043
162	-3.8374658
163	-5.925206
164	-6.0182962
165	-5.497762
166	-4.438564
167	-5.441409
168	-5.1571574
169	-5.313028
170	-5.0590396
171	-5.8400483
172	-5.177992
173	-5.2892175
174	-4.7145886
175	-5.26596
176	-5.7615767
177	-5.3624206
178	-4.5333714
179	-4.065442
180	-4.7145886
181	-3.9985273
182	-4.190605
183	-3.8767965
184	-5.7615767
185	-5.6888175
186	-5.527176
187	-4.3246965
188	-3.2502913
189	-3.763161
190	-1.5551957
191	-4.50076
192	-6.687346
193	-7.3339734
194	-5.4691887
195	-6.898655
196	-5.8400483
197	-6.3645725
198	-6.068307
199	-6.1209507
200	-5.6209946
201	-6.1765203
202	-3.9985273
203	-7.534644
204	-5.497762
205	-5.8400483
206	-7.3339734
207	-6.1209507
208	-7.3339734
209	-4.6381183
210	-4.7551346
211	-4.8415194
212	-4.6629643
213	-4.936078
214	-3.708421
215	-5.26596
216	-3.8767965
217	-3.8597507
218	-3.142942
219	-4.0723863
220	-0.589914
221	-2.8934634
222	-4.1827927
223	-4.1521387
224	-7.0238185
225	-7.7859583
226	-6.297881
227	-7.166919
228	-5.0405207
229	-6.1765203
230	-5.800043
231	-6.235361
232	-4.39915
233	-6.1209507
234	-6.235361
235	-5.7245355
236	-5.177992
237	-7.534644
238	-5.136749
239	-5.6888175
240	-5.0971394
241	-3.7132752
242	-4.578577
243	-5.0590396
244	-4.769024
245	-2.8659775
246	-4.1750407
247	-4.6381183
248	-3.2083063
249	-3.6657605
250	-3.0560453
251	-4.3612304
252	-4.919684
253	-4.1521387
254	-3.4310827
255	-5.441409
256	-5.6888175
257	-7.534644
258	-6.7874293
259	-8.122431
260	-7.7859583
261	-5.9706683
262	-6.235361
263	-6.7874293
264	-6.512993
265	-5.5574813
266	-7.534644
267	-5.7615767
268	-7.3339734
269	-6.898655
270	-5.177992
271	-7.0238185
272	-7.166919
273	-5.800043
274	-6.0182962
275	-7.3339734
276	-6.235361
277	-5.0223384
278	-5.800043
279	-5.925206
280	-6.898655
281	-5.6209946
282	-6.5963745
283	-6.3645725
284	-7.0238185
285	-6.297881
286	-6.3645725
287	-5.6888175
288	-6.7874293
289	-5.7615767
290	-5.7615767
291	-4.872056
292	-6.1765203
293	-7.0238185
294	-6.0182962
295	-6.1765203
296	-4.3157682
297	-7.166919
298	-5.497762
299	-6.235361
300	-6.7874293
301	-5.7245355
302	-6.1765203
303	-7.3339734
304	-6.512993
305	-7.0238185
306	-5.7615767
307	-8.122431
308	-6.0182962
309	-6.1209507
310	-5.3374195
311	-5.8400483
312	-6.898655
313	-4.198479
314	-5.527176
315	-6.436032
316	-5.497762
317	-6.297881
318	-5.441409
319	-4.8876815
320	-6.5963745
321	-6.1209507
322	-6.7874293
323	-7.534644
324	-8.122431
325	-5.497762
326	-6.1765203
327	-6.068307
328	-6.297881
329	-6.687346
330	-6.7874293
331	-5.5887337
332	-6.512993
333	-5.497762
334	-7.534644
335	-7.166919
336	-6.0182962
337	-6.898655
338	-6.0182962
339	-6.436032
340	-6.687346
341	-5.7245355
342	-5.2892175
343	-5.4691887
344	-5.4143806
345	-5.116748
346	-3.9542162
347	-7.3339734
348	-6.687346
349	-8.122431
350	-5.8400483
351	-5.6888175
352	-5.925206
353	-6.1765203
354	-6.3645725
355	-3.3466742
356	-7.3339734
357	-7.3339734
358	-7.7859583
359	-7.3339734
360	-6.297881
361	-5.7615767
362	-6.3645725
363	-6.7874293
364	-4.9696946
365	-6.5963745
366	-6.1209507
367	-3.9604275
368	-7.166919
369	-6.5963745
370	-6.5963745
371	-6.7874293
372	-7.534644
373	-4.5115128
374	-5.004481
375	-7.0238185
376	-6.687346
377	-2.2357712
378	-4.9696946
379	-6.512993
380	-5.9706683
381	-5.077908
382	-5.0590396
383	-5.654331
384	-6.1765203
385	-2.0922263
386	-5.177992
387	-6.436032
388	-5.527176
389	-4.272283
390	-5.8400483
391	-4.555719
392	-5.9706683
393	-5.9706683
394	-5.9706683
395	-7.0238185
396	-4.727922
397	-4.903555
398	-4.198479
399	-7.3339734
400	-6.068307
401	-6.068307
402	-3.6987822
403	-6.0182962
404	-5.800043
405	-5.8400483
406	-2.6098087
407	-5.5574813
408	-5.654331
409	-5.177992
410	-5.221009
411	-6.898655
412	-7.166919
413	-6.687346
414	-5.7615767
415	-6.068307
416	-5.925206
417	-5.654331
418	-5.6209946
419	-6.687346
420	-6.436032
421	-6.1765203
422	-5.654331
423	-5.004481
424	-4.50076
425	-5.8400483
426	-5.5887337
427	-6.235361
428	-6.1209507
429	-5.9706683
430	-6.1209507
431	-6.7874293
432	-6.3645725
433	-2.946281
434	-4.8876815
435	-6.512993
436	-5.136749
437	-3.5436044
438	-5.925206
439	-5.4143806
440	-6.1209507
441	-0.78484285
442	-5.221009
443	-1.727169
444	-5.6888175
445	-5.5574813
446	-6.1765203
447	-5.0405207
448	-5.925206
449	-7.0238185
450	-6.7874293
451	-7.3339734
452	-6.898655
453	-6.3645725
454	-6.3645725
455	-1.2657582
456	-4.2894506
457	-6.3645725
458	-6.235361
459	-3.8374658
460	-5.4143806
461	-6.0182962
462	-9.731869
463	-6.235361
464	-5.5887337
465	-5.0971394
466	-5.527176
467	-5.800043
468	-5.3624206
469	-5.177992
470	-3.8541327
471	-4.7831087
472	-5.4691887
473	-4.8566713
474	-4.6629643
475	-5.221009
476	-3.2381146
477	-4.479595
478	-4.5444827
479	-3.6797793
480	-6.3645725
481	-6.7874293
482	-6.5963745
483	-3.7682893
484	-5.8400483
485	-5.8400483
486	-5.925206
487	-7.7859583
488	-4.578577
489	-4.769024
490	-5.077908
491	-6.512993
492	-5.0590396
493	-6.687346
494	-4.936078
495	-6.297881
496	-5.800043
497	-5.0223384
498	-5.7245355
499	-5.0405207
500	-4.122397
501	-4.3246965
502	-3.62931
503	-4.2894506
504	-5.441409
505	-3.3069994
506	-4.2224803
507	-4.578577
508	-2.5232682
509	-3.6071851
510	-2.8072562
511	-2.265069
512	-4.1521387
513	-3.1765118
514	-4.469178
515	-3.9666774
516	-4.2981467
517	-3.6987822
518	-5.497762
519	-6.297881
520	-5.0971394
521	-3.1184843
522	-5.3374195
523	-4.058545
524	-4.2064157
525	-4.826594
526	-6.687346
527	-5.441409
528	-5.6209946
529	-6.1765203
530	-5.654331
531	-6.068307
532	-4.238807
533	-1.9366336
534	-4.701431
535	-5.004481
536	-4.167348
537	-4.625923
538	-2.9878094
539	-5.497762
540	-5.925206
541	-5.925206
542	-4.8566713
543	-5.5887337
544	-2.9239335
545	-5.199269
546	-3.7838335
547	-4.469178
548	-5.0405207
549	-4.6019697
550	-4.1006565
551	-4.8566713
552	-4.3705764
553	-5.925206
554	-3.3069994
555	-6.7874293
556	-4.3246965
557	-1.5079732
558	-4.727922
559	-6.436032
560	-7.0238185
561	-5.0590396
562	-5.4143806
563	-6.068307
564	-6.1209507
565	-5.136749
566	-3.3069994
567	-5.5887337
568	-6.297881
569	-7.0238185
570	-3.1966271
571	-5.2892175
572	-5.497762
573	-4.9696946
574	-4.1750407
575	-5.5574813
576	-6.5963745
577	-6.436032
578	-5.654331
579	-6.7874293
580	-6.297881
581	-6.687346
582	-4.4186625
583	-6.512993
584	-5.313028
585	-5.7245355
586	-4.625923
587	-4.7973948
588	-7.3339734
589	-3.5192623
590	-4.065442
591	-6.5963745
592	-5.3374195
593	-5.7615767
594	-4.238807
595	-4.7973948
596	-5.4691887
597	-2.6731102
598	-4.342797
599	-4.9696946
600	-4.952745
601	-4.578577
602	-2.868065
603	-5.654331
604	-4.7551346
605	-3.271964
606	-5.077908
607	-4.058545
608	-4.6019697
609	-3.336607
610	-4.255405
611	-2.3094947
612	-5.004481
613	-6.5963745
614	-3.1292806
615	-6.3645725
616	-2.946281
617	-5.527176
618	-2.9020748
619	-3.5685537
620	-4.675623
621	-4.625923
622	-3.2260845
623	-5.7615767
624	-6.0182962
625	-5.6888175
626	-4.333706
627	-4.2894506
628	-6.3645725
629	-5.654331
630	-2.1817331
631	-5.881721
632	-5.441409
633	-4.238807
634	-1.4526787
635	-4.7973948
636	-4.675623
637	-4.741436
638	-4.4186625
639	-4.9696946
640	-5.0405207
641	-0.22031304
642	-3.589831
643	-4.0181355
644	-5.800043
645	-4.936078
646	-3.7996233
647	-4.9869366
648	-3.2564359
649	-4.6629643
650	-3.4496017
651	-3.398589
652	-6.512993
653	-5.136749
654	-5.8400483
655	-5.7245355
656	-5.654331
657	-6.1209507
658	-5.199269
659	-5.441409
660	-4.065442
661	-4.1150975
662	-4.4285636
663	-5.8400483
664	-4.4088583
665	-4.936078
666	-3.0535264
667	-4.39915
668	-5.116748
669	-5.0971394
670	-5.7615767
671	-5.26596
672	-3.5192623
673	-3.8710823
674	-2.868065
675	-3.5518517
676	-3.9729667
677	-2.9440236
678	-2.3622677
679	-2.8659775
680	-3.6159763
681	-4.351971
682	-3.0311375
683	-4.1006565
684	-2.5874612
685	-2.2548301
686	-2.3800685
687	-5.199269
688	-5.881721
689	-5.0590396
690	-4.272283
691	-6.5963745
692	-4.872056
693	-4.12975
694	-4.4088583
695	-2.971454
696	-4.255405
697	-5.2892175
698	-3.3233397
699	-3.7181535
700	-5.077908
701	-2.3373754
702	-5.4143806
703	-2.6001701
704	-6.1209507
705	-5.527176
706	-4.8566713
707	-5.0223384
708	-5.6888175
709	-3.8429906
710	-2.5502765
711	-4.0050206
712	-5.527176
713	-4.6019697
714	-2.9784307
715	-4.4186625
716	-6.687346
717	-1.8907688
718	-5.497762
719	-3.4799647
720	-4.190605
721	-4.0050206
722	-2.7260795
723	-4.919684
724	-4.675623
725	-3.3466742
726	-3.2564359
727	-4.2144156
728	-4.3705764
729	-3.9297502
730	-2.833154
731	-4.613875
732	-4.2638083
733	-1.6256557
734	-4.167348
735	-2.5085728
736	-4.12975
737	-4.613875
738	-3.1025052
739	-5.077908
740	-3.62931
741	-3.3636813
742	-0.34145913
743	-2.9417713
744	-3.5073102
745	-4.872056
746	-2.9173255
747	-3.2626183
748	-2.2225332
749	-4.2064157
750	-1.8312318
751	-3.923726
752	-4.5670824
753	-3.0661848
754	-3.0311375
755	-2.5906234
756	-4.031425
757	-3.8767965
758	-1.2180811
759	-5.177992
760	-3.46088
761	-2.782012
762	-1.1419827
763	-3.9058685
764	-2.6343198
765	-2.9064085
766	-2.1764865
767	-2.0109632
768	-7.3339734
769	-5.7615767
770	-4.9696946
771	-6.436032
772	-7.3339734
773	-8.633256
774	-5.0405207
775	-7.534644
776	-6.512993
777	-5.5887337
778	-4.7145886
779	-5.8400483
780	-7.0238185
781	-6.297881
782	-7.166919
783	-5.7615767
784	-5.800043
785	-7.0238185
786	-6.436032
787	-7.3339734
788	-6.687346
789	-5.0971394
790	-5.5887337
791	-4.238807
792	-6.1209507
793	-6.687346
794	-5.8400483
795	-3.6473691
796	-6.7874293
797	-5.527176
798	-6.297881
799	-4.8118877
800	-6.0182962
801	-4.1150975
802	-4.555719
803	-4.4186625
804	-6.3645725
805	-5.177992
806	-5.527176
807	-5.3374195
808	-0.69981784
809	-3.1623871
810	-4.9869366
811	-4.198479
812	-5.7245355
813	-5.4143806
814	-7.166919
815	-7.0238185
816	-5.8400483
817	-5.497762
818	-5.388063
819	-6.068307
820	-7.166919
821	-6.436032
822	-4.9696946
823	-4.769024
824	-6.3645725
825	-6.7874293
826	-3.4684703
827	-6.687346
828	-6.7874293
829	-4.769024
830	-5.6888175
831	-5.116748
832	-6.687346
833	-6.898655
834	-6.5963745
835	-7.166919
836	-5.136749
837	-5.4143806
838	-4.0864215
839	-4.7551346
840	-3.8210719
841	-4.8566713
842	-4.167348
843	-5.800043
844	-4.555719
845	-4.590205
846	-4.8876815
847	-3.9117856
848	-3.0336003
849	-5.221009
850	-4.826594
851	-4.2894506
852	-4.8415194
853	-6.235361
854	-5.6888175
855	-5.9706683
856	-3.4533472
857	-3.9058685
858	-3.4761186
859	-5.2892175
860	-5.0590396
861	-3.4201338
862	-4.9696946
863	-5.388063
864	-4.7551346
865	-4.675623
866	-3.7479322
867	-3.4347591
868	-4.1150975
869	-3.6892357
870	-3.6797793
871	-3.6797793
872	-2.4629483
873	-2.9784307
874	-1.6507027
875	-3.0560453
876	-3.8767965
877	-2.5262334
878	-4.2064157
879	-2.5277193
880	-0.085016675
881	-5.6888175
882	-4.4285636
883	-4.0381365
884	-5.6888175
885	-6.0182962
886	-2.7781844
887	-6.235361
888	-3.9666774
889	-4.6629643
890	-3.8049424
891	-3.3466742
892	-5.8400483
893	-2.0807483
894	-4.333706
895	-5.221009
896	-5.6209946
897	-5.313028
898	-4.936078
899	-6.1765203
900	-4.122397
901	-6.1209507
902	-0.4120461
903	-5.077908
904	-5.800043
905	-5.2432323
906	-4.578577
907	-5.6888175
908	-5.441409
909	-3.1937287
910	-4.675623
911	-5.441409
912	-7.534644
913	-7.0238185
914	-4.8876815
